Index,ObsDur,fphi,fTaR_0.5,fTaR_0.25,fTaR_0.1,fTaR_0.05,fTaR_0.025,fTaR_0.01
993,1.596245556,3.214240543,2.259663682,4.211067435,7.000463032,9.294297436,11.74962215,15.24202455
994,2.277101356,3.556225603,2.50638726,4.659893314,7.733134441,10.25780947,12.95850589,16.79769538
995,1.081423563,4.120712699,2.868221352,5.408278827,9.049768645,12.04501793,15.24896098,19.8004432
996,0.376274766,2.773688233,1.949978972,3.633890248,6.040900261,8.020271536,10.13898665,13.15259291
997,17.27371187,2.425371128,1.705067286,3.17753826,5.282346913,7.013227336,8.865973218,11.50129242
998,1.447558987,3.08447025,2.080947956,4.01335622,6.861197619,9.25266461,11.84890342,15.59253346
999,0.736099538,3.025809522,2.058939714,3.943127538,6.702736153,9.01029384,11.50828622,15.10031219
1000,10.45087914,2.915201473,1.969244414,3.806126923,6.49895039,8.74813757,11.17907865,14.66722646
1001,1,3.19199776,2.246516342,4.182371443,6.947422047,9.220108112,11.65201653,15.11007627
1002,1,3.736053753,2.596072629,4.902032919,8.212220891,10.93741896,13.85427652,18.00038748
1003,1.134619264,3.047238881,2.071764601,3.983367142,6.772398467,9.094295204,11.59824282,15.18340238
1004,0.949200185,2.421326984,1.708595775,3.174155807,5.262941393,6.977123892,8.809430907,11.41212335
1005,0.251152497,2.237441747,1.524444113,2.924200494,4.96490009,6.663462882,8.495230984,11.11828296
1006,1.289221386,2.329245588,1.638648596,3.05177331,5.070796661,6.730635819,8.507002399,11.03324042
1007,0.173000795,2.105612242,1.463285951,2.764384401,4.630444986,6.165317847,7.806883572,10.1382949
1008,1.857688422,2.160586308,1.516982983,2.830036004,4.70885149,6.254973729,7.910747694,10.26700108
1009,0.332226562,1.957173418,1.311150365,2.54300025,4.367807537,5.905678617,7.579299067,9.998286374
1010,1.376498319,1.852131315,1.302104707,2.426535524,4.033807607,5.355520518,6.770275452,8.782580906
1011,0.038989157,1.887578157,1.31552603,2.469829307,4.1305999,5.502408216,6.975187523,9.076083384
1012,2.037477497,2.126312842,1.495288122,2.78586719,4.630232268,6.146687631,7.769729976,10.07807148
1013,0.485958549,2.089171309,1.45176099,2.740048282,4.590402692,6.114680047,7.746997479,10.06855376
1014,3.393613571,1.851372088,1.233920347,2.402587017,4.140686129,5.609658351,7.211466705,9.531199448
1015,1.023608393,1.988429936,1.398725467,2.605262831,4.329204592,5.746484238,7.263272051,9.420355799
1016,2.881467123,1.833828753,1.289542233,2.402600052,3.993366378,5.301377081,6.701378161,8.692584518
1017,0.688541495,1.946145003,1.311721841,2.531570388,4.330728741,5.842461075,7.484326914,9.852804154
1018,0.29997318,1.979705218,1.349886282,2.587725118,4.391323512,5.891937731,7.509796314,9.825926944
1019,0.467925279,1.842227688,1.270024506,2.413038586,4.064546042,5.430588865,6.897487584,8.989334445
1020,0.165822543,1.699447253,1.197745809,2.227270829,3.696123627,4.902463161,6.192613808,8.026166523
1021,3.337083403,1.631366588,1.147435971,2.13726237,3.551801633,4.71489404,5.959796752,7.730448141
1022,0.52376131,1.835162159,1.290968686,2.404406226,3.99532514,5.303262664,6.703053168,8.693789462
1023,0.455881527,1.663924726,1.173071737,2.180834728,3.61827988,4.798615763,6.060802087,7.854396946
1024,0.303892635,1.638851853,1.15453394,2.147730633,3.565215735,4.72962619,5.975119225,7.745456894
1025,0.677697995,1.487204527,1.04557552,1.948439237,3.238978391,4.300218814,5.436156417,7.051868344
1026,1.036786278,1.437436696,1.010590007,1.883237449,3.130582692,4.156301978,5.254216977,6.815845384
1027,5.520161125,1.516601464,1.025450895,1.980617495,3.379731499,4.547638978,5.809381428,7.619069935
1028,2.088822915,1.736552102,1.224024312,2.275987337,3.776684472,5.009066437,6.326981175,8.199863408
1029,0.113821969,1.694903207,1.191464179,2.220554037,3.691608988,4.901331552,6.196225511,8.038056442
1030,1.159690661,1.7761674,1.250057152,2.327186043,3.865753087,5.130408896,6.483716522,8.408137286
1031,5.537982889,1.704224844,1.152044082,2.218296199,3.787378095,5.103688177,6.531736249,8.589540292
1032,2.120112641,1.899347957,1.337142949,2.488893928,4.133491841,5.484925538,6.93079205,8.986385581
1033,0.914478156,2.310937548,1.590068465,3.026681344,5.10474002,6.82472029,8.672388545,11.30808207
1034,2.313144669,1.856915806,1.305616519,2.432843969,4.043974803,5.36878259,6.786793834,8.803653384
1035,1.527111479,1.823843902,1.28306076,2.389702503,3.970758183,5.270467911,6.661350525,8.639260639
1036,0.263985688,2.16767302,1.47358721,2.833739401,4.818178093,6.470163047,8.251582158,10.80206247
1037,1.391503764,1.854588422,1.31644287,2.439716357,4.027410273,5.321101417,6.696385673,8.638641219
1038,1.035565815,1.703170862,1.195143516,2.231031578,3.713594564,4.933724308,6.240404267,8.099852601
1039,0.137770061,1.702873784,1.197584259,2.231099201,3.708030133,4.922342199,6.221979549,8.070330505
1040,2.37495813,1.632628877,1.150093922,2.139579253,3.551802491,4.71190472,5.952796953,7.716602371
1041,4.191526818,1.763901585,1.1980859,2.304265231,3.92040351,5.26747919,6.721535437,8.805529261
1042,0.382025739,1.817827155,1.278482491,2.381719057,3.958239502,5.254409035,6.641639602,8.614544973
1043,2.401368534,1.825656091,1.283524573,2.391856917,3.976088358,5.27883807,6.673283489,8.656685844
1044,3.719218026,1.875026492,1.312217465,2.454409724,4.093137846,5.444292613,6.893215696,8.957850134
1045,0.381227412,2.280402872,1.60724674,2.99818353,4.973771349,6.588524491,8.308516514,10.74204186
1046,1.145071284,1.784152959,1.255858989,2.337365743,3.882323416,5.152407102,6.511698803,8.444921758
1047,0.371902782,1.67330666,1.121891981,2.175094032,3.733781861,5.046328539,6.473862566,8.535839666
1048,0.72483282,1.670703088,1.143856416,2.179653855,3.689783993,4.948557677,6.308297726,8.259492132
1049,3.010372595,1.53980689,1.08183328,2.017038256,3.354595983,4.454982679,5.633187397,7.309539655
1050,0.121218973,1.80178509,1.26817397,2.360745077,3.921315391,5.204035219,6.576661685,8.52854287
1051,0.270792699,1.573490943,1.105428944,2.061254928,3.428267154,4.552830906,5.75686621,7.469875569
1052,0.823523576,1.457238132,1.021027099,1.913927156,3.188174649,4.233178529,5.348847257,6.930900798
1053,0.919126498,1.400162446,0.949318629,1.823272777,3.106825183,4.18221701,5.347921957,7.026376596
1054,1.795654009,1.441804918,0.994626157,1.889547862,3.181203661,4.248563728,5.393859516,7.025768737
1055,4.730754148,1.610683774,1.134305823,2.110449387,3.504199764,4.649530775,5.87495611,7.617277974
1056,0.783405371,1.761920911,1.238304027,2.308253605,3.837997746,5.096150743,6.443009904,8.358931441
1057,3.258529698,1.605159797,1.124151823,2.100974789,3.502068027,4.657196931,5.895904404,7.661049232
1058,1.830805641,1.985718614,1.278835315,2.558167483,4.507217596,6.181932352,8.028620098,10.73211742
1059,2.87564339,1.785337158,1.262901931,2.341062802,3.874991017,5.132344393,6.475302794,8.38150159
1060,3.144861575,1.925216177,1.354780111,2.522639292,4.190773588,5.561849467,7.02894752,9.115023742
1061,2.98394553,2.176383249,1.525562401,2.849929259,4.747392778,6.310282522,7.985055118,10.36979528
1062,0.61777206,1.963852288,1.360985007,2.567710705,4.310907865,5.754671982,7.307452532,9.526208189
1063,1.303994617,1.983791849,1.40005464,2.600045776,4.310686658,5.714914311,7.216263769,9.349428576
1064,0.851046778,1.827638921,1.287917344,2.394876051,3.974697371,5.272553979,6.660906898,8.634527618
1065,1.997364533,2.07699131,1.468153847,2.720793208,4.506176041,5.972167092,7.540144075,9.769096579
1066,2.457883995,2.092594934,1.288075844,2.676787957,4.847247482,6.74103951,8.848917213,11.96053727
1067,2.141047376,1.803854857,1.268213868,2.363298108,3.928578052,5.215735336,6.59348505,8.553132279
1068,0.924929463,1.959038372,1.383141234,2.568158317,4.256556683,5.641901881,7.122553264,9.225547499
1069,2.304380799,1.769060555,1.224851277,2.311809064,3.883898959,5.187297731,6.590230121,8.596553692
1070,2.057018586,2.047208706,1.411268375,2.682192479,4.517930694,6.035820095,7.665280755,9.988155786
1071,1.88133533,2.178675095,1.583496672,2.874965623,4.666292902,6.106984058,7.625087415,9.750778142
1072,0.050952861,2.051504101,1.408615075,2.686651425,4.537524033,6.070492906,7.717899467,10.0686801
1073,2.672937992,1.812904882,1.275370499,2.375333222,3.946876678,5.238794937,6.621365399,8.587496578
1074,1.901727677,2.185813655,1.50755028,2.865854262,4.825344218,6.4436035,8.1791184,10.65056127
1075,0.354818206,2.15317724,1.486471918,2.82137357,4.747756537,6.339698362,8.048057638,10.48263714
1076,1.421658082,1.883209821,1.300965386,2.469322096,4.153169824,5.543006321,7.033052273,9.154326718
1077,0.138402964,1.867504237,1.280818178,2.443370875,4.130177481,5.529640382,7.035588788,9.187592367
1078,0.557466018,1.647678151,1.150508093,2.156502523,3.601882088,4.794654577,6.074418272,7.898883721
1079,1,1.704023641,1.146222606,2.222931787,3.806313756,5.131712139,6.566328316,8.627806798
1080,0.082949196,1.565418624,1.100499025,2.050895614,3.409435484,4.526626353,5.72247511,7.423432802
1081,0.58061333,1.879742576,1.346756599,2.475058079,4.059071501,5.343976086,6.70590229,8.623934607
1082,0.396157219,2.466936134,1.661497769,3.206854901,5.488991736,7.40877511,9.495748868,12.50932443
1083,0.622058446,2.702260443,2.026902312,3.57631794,5.670419915,7.324779882,9.04718412,11.43104728
1084,0.94956834,2.365179044,1.661680132,3.098402803,5.153101997,6.843329926,8.652958861,11.22749382
1085,0.538288286,2.260680342,1.551967576,2.960444841,5.000543178,6.690434851,8.506630724,11.09848516
1086,0.229346273,1.906266397,1.399044128,2.517987343,4.057950677,5.289868727,6.583326005,8.38819456
1087,0.928813969,2.054015106,1.44085711,2.690171314,4.478927385,5.951558155,7.529063499,9.774521721
1088,0.273137309,1.753931383,1.336614216,2.320048247,3.634154838,4.664946635,5.73337505,7.206132462
1089,1.796546562,1.50568119,1.02994571,1.964608784,3.32766493,4.463882913,5.691174794,7.452128947
1090,0.789469101,2.118654769,1.411819893,2.759210635,4.75369474,6.43060178,8.251034202,10.87428429
1091,1.755912054,1.568242176,1.05005085,2.037430009,3.500652838,4.734127585,6.076729347,8.017623716
1092,1.686306591,1.574055715,1.107631215,2.062350553,3.426213585,4.547342395,5.747111643,7.453263361
1093,0.740673039,1.905274447,1.236084492,2.468247988,4.326234608,5.908028023,7.639604412,10.15489292
1094,0.518144017,1.80949421,1.147366,2.331126789,4.145340897,5.707427246,7.430688033,9.952833877
1095,1.277185618,1.721296801,1.0836383,2.213810496,3.954232869,5.457671106,7.119863355,9.557759212
1096,1.732647951,1.55202166,1.09858374,2.035024839,3.366913867,4.458507634,5.624355301,7.279115383
1097,0.267541261,1.656366001,1.13798309,2.162167496,3.65161442,4.891026731,6.228320479,8.145191948
1098,0.813019068,1.629688334,1.090220334,2.123356016,3.649050291,4.92995923,6.319260206,8.319640218
1099,1.843126872,1.625937545,1.094616908,2.12254086,3.632152086,4.894266809,6.259079811,8.218250065
1100,1.55031022,1.613504254,1.119867189,2.116016278,3.547852625,4.727902833,5.991946711,7.790175326
1101,1.523309216,1.514195603,1.061073609,1.982830761,3.303659714,4.39166947,5.55760645,7.217843178
1102,0.523468609,1.530315711,1.075899935,2.004924147,3.332843104,4.424814342,5.593640524,7.256124694
1103,0.276852078,1.51829128,1.061393998,1.987186636,3.316473963,4.413053166,5.589375427,7.266102617
1104,0.291547846,1.597705196,1.09022716,2.090367281,3.545200391,4.753723967,6.055013154,7.915375343
1105,1.716013991,1.121430518,0.774774027,1.469634826,2.471811654,3.299674345,4.187841725,5.453240746
1106,2.225044411,1.467549206,1.058610808,1.935381293,3.158393231,4.145707348,5.188634638,6.652379653
1107,0.291103306,1.744224335,1.161864073,2.271514089,3.914421804,5.295892217,6.795699182,8.957042738
1108,0.878957806,1.409891284,0.99119156,1.847139907,3.070646797,4.076780915,5.153745011,6.68559137
1109,0.305192453,1.32762453,0.933974996,1.739523238,2.890411403,3.836504798,4.84896877,6.288752614
1110,0.31709332,1.35028964,0.922647112,1.76701335,2.994091635,4.012780554,5.109210494,6.676085126
1111,0.32853241,1.188963386,0.815470876,1.556374132,2.630623735,3.521202553,4.478935659,5.846571824
1112,0.665816577,1.284303681,0.844656153,1.662403384,2.889896264,3.933846347,5.076986689,6.739175504
1113,1.643623362,1.232902514,0.833917232,1.604948121,2.739133791,3.690355277,4.722143148,6.208693165
1114,4.12197449,1.186881305,0.835015661,1.555124056,2.583898842,3.429583994,4.334578958,5.621512915
1115,2.478768432,1.666062941,1.172109144,2.182945298,3.627114163,4.814301018,6.084776575,7.891479508
1116,0.628341174,1.606233736,1.132939789,2.10536789,3.491905062,4.630151868,5.847123516,7.576182614
1117,1.251576378,1.822805275,1.236140778,2.381823764,4.056360983,5.452089817,6.958436296,9.11684366
1118,0.941795721,1.514347129,1.063884363,1.983776948,3.299393823,4.38167594,5.540440759,7.189041842
1119,3.359275774,1.542826192,1.086844657,2.021812512,3.356292093,4.452591018,5.625292819,7.292262096
1120,1.810197242,1.705736726,1.198180485,2.234442183,3.71664851,4.93606708,6.241727806,8.099416316
1121,0.908407993,1.963782831,1.382549411,2.573055064,4.273214253,5.670514598,7.165646435,9.291590856
1122,1.502339712,1.835516427,1.316813018,2.417733705,3.961243033,5.212004198,6.536754199,8.401020329
1123,0.904612766,1.980433635,1.433682908,2.612973607,4.253214799,5.57468599,6.968688235,8.922572085
1124,0.309882797,1.63938424,1.15592038,2.148617163,3.564518507,4.727160898,5.970438333,7.737193351
1125,3.033939427,1.740223321,1.159002466,2.266136571,3.905607697,5.284384939,6.781427435,8.93902534
1126,1.801290683,2.522937212,1.843032352,3.325055647,5.377664065,7.028378548,8.768478403,11.20671839
1127,3.232862675,2.026098654,1.438182469,2.66549941,4.400107764,5.813380876,7.315675223,9.437123278
1128,1.173594943,2.33625466,1.754814021,3.089948743,4.894265991,6.320131311,7.80520752,9.861610824
1129,0.593674208,1.880449818,1.322694352,2.463821715,4.094321508,5.434774852,6.869329543,8.909440143
1130,0.893625024,1.751929938,1.225652087,2.293589116,3.825774455,5.088950563,6.443367628,8.373046334
1131,0.305137386,1.694067265,1.160899559,2.21070957,3.740034504,5.014029769,6.389608398,8.362654011
1132,1.516291117,1.595403159,1.070299827,2.080719154,3.568955025,4.815873727,6.166302152,8.107767521
1133,2.687144677,1.731601249,1.217475286,2.276089628,3.782238285,5.014661491,6.328349705,8.18827058
1134,6.725954058,1.880610903,1.327065772,2.471917018,4.097470592,5.426141039,6.841571598,8.844571052
1135,0.591277541,2.888922492,1.966369333,3.77427173,6.412605664,8.610314969,10.98173102,14.37954453
1136,5.204192893,2.250781612,1.506791771,2.933780964,5.03925369,6.805598558,8.720315849,11.47555084
1137,3.403584782,2.498617615,1.761453393,3.283929249,5.447138864,7.216054784,9.10101916,11.7691819
1138,6.099013102,3.292145559,2.238544409,4.303915148,7.316725977,9.824498287,12.52853795,16.39964419
1139,7.324689813,2.930725485,2.081124241,3.856107537,6.363724617,8.406150632,10.5767176,13.64112191
1140,7.700605236,3.199237701,2.249360562,4.191458567,6.967341523,9.249950733,11.6931813,15.16827606
1141,0.272448628,4.24766281,2.930476653,5.566091911,9.370586616,12.51491886,15.88930586,20.69815672
1142,0.279623894,3.14977262,2.121802719,4.110473863,7.031485608,9.474446006,12.11709961,15.91216103
1143,0.842718653,2.393397593,1.633804155,3.118666267,5.290341839,7.105179301,9.069332184,11.89343943
1144,4.931094397,2.279020117,1.490828042,2.956716862,5.155380693,7.02073446,9.058132757,12.01141241
1145,14.62764679,2.594635465,1.824224476,3.399339588,5.650719931,7.502047227,9.483658452,12.30218892
1146,7.423268407,4.449864072,2.993310415,5.803319408,9.937169564,13.39889322,17.14717861,22.53538824
1147,2.608620899,3.90156238,2.694356624,5.096781517,8.577808,11.46738444,14.58010871,19.03497422
1148,0.267676461,4.534568788,3.161332114,5.952097876,9.94897536,13.23451887,16.74765086,21.73666355
1149,0.807427445,2.884912015,2.025202642,3.779065879,6.288604559,8.353643077,10.56499252,13.71160572
1150,1.07681034,2.738477984,1.925291302,3.587778025,5.96410166,7.918203606,10.00984541,12.98490886
1151,0.544732586,2.508376089,1.749650506,3.293178024,5.502539421,7.3178719,9.25829904,12.01295054
1152,10.17674132,2.283813453,1.605390219,2.992050519,4.974335191,6.604531881,8.349556007,10.831721
1153,0.807781084,3.137755707,2.188158891,4.118189569,6.882328666,9.1547081,11.58471847,15.03598871
1154,5.518429523,2.517732237,1.769987853,3.298542285,5.483526551,7.280342701,9.20366891,11.93938335
1155,7.180179243,3.131794259,2.3779871,4.147549527,6.514767002,8.371790758,10.29612344,12.94742876
1156,4.982422668,3.448248565,2.468400136,4.53798899,7.447091905,9.809395397,12.31535717,15.84761189
1157,1.727590125,3.333615998,2.364238108,4.372654458,7.224575087,9.559239143,12.05069747,15.58414948
1158,17.2467779,3.172611038,2.22528555,4.154830726,6.918057994,9.193330653,11.63096586,15.10125215
1159,16.91639033,6.499977734,4.692775785,8.572880354,13.98162505,18.34600407,22.95480953,29.42135175
1160,4.384691774,5.25194368,3.577478643,6.866957242,11.66035348,15.64774269,19.94559121,26.09637545
1161,0.470508908,5.566281854,3.487762961,7.152060451,12.81156224,17.70978132,23.13194871,31.09378386
1162,0.712589419,3.48765895,2.428642966,4.577128756,7.656808752,10.1898809,12.89948504,16.74886286
1163,0.952164021,3.329426919,2.258705449,4.343776473,7.397259145,9.947985811,12.70612894,16.66669133
